split,location,scenario,scenario_type,sample_id,start_idx,window_step,global_step,valid_pixel_count,rmse,mae,wet_dry_iou,false_dry_rate,false_wet_rate,mean_target_depth,mean_pred_depth,signed_volume_bias_proxy
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,0,108,16384,0.004556641712382249,0.001996678300201893,0.8895348837209303,0.05846153846153846,0.0011831371816426925,0.004554154351353645,0.004517144523561001,-0.008126608133438419
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,1,109,16384,0.004493139154179755,0.001991361379623413,0.880466472303207,0.05329153605015674,0.0014939309056956115,0.004540612921118736,0.00453006848692894,-0.002322249082442919
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,2,110,16384,0.004658935935206288,0.0020123759750276804,0.881159420289855,0.047021943573667714,0.0016184251478369126,0.0045265378430485725,0.004565407522022724,0.00858706594795048
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,3,111,16384,0.004644319506289916,0.002013461897149682,0.8753623188405797,0.0473186119873817,0.0017427024335594696,0.004509658087044954,0.0045638601295650005,0.012019102440549597
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,4,112,16384,0.0047576738519973134,0.002016552956774831,0.8801169590643275,0.050473186119873815,0.0015559843156780979,0.004489846061915159,0.004527834244072437,0.008460909713477809
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,5,113,16384,0.004867187847988742,0.002037503756582737,0.8746355685131195,0.05063291139240506,0.0016803584764749813,0.004468054510653019,0.0045580873265862465,0.02015033964302933
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,6,114,16384,0.004888557615608973,0.0020355666056275368,0.8790560471976401,0.050955414012738856,0.0015556938394523958,0.004448100924491882,0.004516207613050938,0.015311408107682566
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,7,115,16384,0.005073600424582288,0.0020671633537858725,0.873900293255132,0.04792332268370607,0.001742268682720428,0.004432359244674444,0.0045448290184140205,0.025374697205491795
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,8,116,16384,0.00561657855800407,0.0021356185898184776,0.875,0.038338658146964855,0.0019289403272976168,0.004421204794198275,0.004595463164150715,0.039414227131281225
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,9,117,16384,0.006088308522953919,0.002199714072048664,0.8695652173913043,0.04153354632587859,0.0019911642088233463,0.004417702555656433,0.0046239616349339485,0.04668921836157144
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,10,118,16384,0.006629192333845982,0.0022613112814724445,0.8670520231213873,0.05063291139240506,0.0018670649738610904,0.004431900102645159,0.004652208648622036,0.049709727402336326
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start96,96,11,119,16384,0.007135496008745405,0.002346382010728121,0.847887323943662,0.05345911949685535,0.002303000124486493,0.004480439703911543,0.004786066245287657,0.06821351509524697
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,0,156,16384,0.004598333934643468,0.0025340423453599215,0.9460688758934372,0.033200531208499334,0.002218040059147735,0.02536623179912567,0.025279128924012184,-0.003433812156383808
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,1,157,16384,0.004685923176410567,0.002560584107413888,0.9498697916666666,0.02862849533954727,0.0022846391614030374,0.02543732523918152,0.025404009968042374,-0.0013097002466214039
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,2,158,16384,0.004775601437343501,0.0025825516786426306,0.9487012987012987,0.027944111776447105,0.0024863920435454607,0.02551410160958767,0.025546975433826447,0.0012884570557022419
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,3,159,16384,0.004942772264139315,0.0026398967020213604,0.9480856586632057,0.029235880398671095,0.0024195174406882185,0.025603707879781723,0.025647666305303574,0.0017168773260595933
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,4,160,16384,0.004916260198039112,0.0026303878985345364,0.9493506493506494,0.02663115845539281,0.0025534202392151592,0.025701723992824554,0.025794070214033127,0.003592997155924394
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,5,161,16384,0.005067394225335037,0.0026607485488057137,0.9455605962410888,0.02798134576948701,0.0028220116911912923,0.025808030739426613,0.025852816179394722,0.0017353296119448185
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,6,162,16384,0.005087737624669457,0.0026514711789786816,0.9424320827943079,0.030605455755156354,0.0028895907533095892,0.025920238345861435,0.025874171406030655,-0.0017772575705553002
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,7,163,16384,0.005237813417854053,0.0026966226287186146,0.9406068431245965,0.030605455755156354,0.0030911901081916537,0.026034103706479073,0.026012422516942024,-0.0008327995379250399
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,8,164,16384,0.005206132114129275,0.002689850516617298,0.935048231511254,0.03324468085106383,0.0034274193548387098,0.026137590408325195,0.026126718148589134,-0.00041596258745404957
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,9,165,16384,0.00527105276120174,0.0027114590629935265,0.9370179948586118,0.030585106382978722,0.0034946236559139786,0.026230309158563614,0.02628803625702858,0.0022007784245318056
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,10,166,16384,0.005371468636586135,0.0027529525104910135,0.938985228002569,0.02857142857142857,0.0034948585254385377,0.026301685720682144,0.026484573259949684,0.006953453144021398
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start144,144,11,167,16384,0.005535281827843291,0.002799202688038349,0.9391025641025641,0.027869940278699403,0.00356254621227398,0.026354629546403885,0.02656591683626175,0.008017084417211804
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,0,204,16384,0.0032527978610062337,0.0020785615779459476,0.9659248956884562,0.016288951841359773,0.0017365749398877905,0.02597811445593834,0.025951579213142395,-0.0010214460653389923
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,1,205,16384,0.0032751339356071477,0.002079704077914357,0.9720083974807557,0.013494318181818182,0.0014022435897435897,0.02588263340294361,0.025910809636116028,0.0010886153944912045
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,2,206,16384,0.003217327835018412,0.0020391945727169514,0.969760900140647,0.016405135520684736,0.0013349352556401015,0.02578715980052948,0.025696344673633575,-0.003521718855367696
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,3,207,16384,0.003352561319534902,0.0020861802622675896,0.969760900140647,0.012177650429799427,0.0017347211102215106,0.02569025382399559,0.025727126747369766,0.0014352884026289936
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,4,208,16384,0.003320722179961299,0.002054347191005945,0.961212976022567,0.018718502519798418,0.0019339779926642214,0.02559441700577736,0.025448307394981384,-0.005708651647075759
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,5,209,16384,0.00341479985293596,0.002083774656057358,0.9638810198300283,0.016618497109826588,0.0018666666666666666,0.025500129908323288,0.025482863187789917,-0.000677122845861859
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,6,210,16384,0.0034451485670149106,0.0020878370851278305,0.9650997150997151,0.016690856313497822,0.0017326402772224444,0.025405198335647583,0.02528844028711319,-0.004595832986297256
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,7,211,16384,0.0035865140041685347,0.0021319733932614326,0.9650997150997151,0.013828238719068414,0.001998667554963358,0.02531011775135994,0.025316018611192703,0.00023314233030174712
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,8,212,16384,0.003546596949795264,0.002119063399732113,0.9661383285302594,0.017582417582417582,0.0015313935681470138,0.02521533891558647,0.025015918537974358,-0.007908693128405477
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,9,213,16384,0.003634805019132898,0.0021369708701968193,0.9646974063400576,0.016886930983847283,0.00173079483424311,0.02512160688638687,0.02503199502825737,-0.0035671228570199882
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,10,214,16384,0.003729077794173537,0.0021558867301791906,0.9617880317231434,0.017673048600883652,0.001929988020764009,0.02502657100558281,0.02495940774679184,-0.002683678030681366
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start192,192,11,215,16384,0.003886717197358598,0.002198196481913328,0.9595667870036101,0.015555555555555555,0.00232805640548091,0.024932529777288437,0.024973683059215546,0.0016505858929965523
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,0,252,16384,0.003099521342496986,0.001994313672184944,0.9626320064987814,0.01903973509933775,0.0015155508697944123,0.021636754274368286,0.02142038196325302,-0.01000022038294291
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,1,253,16384,0.0030812396596728324,0.00198492594063282,0.9633550488599348,0.01498751040799334,0.0017783046828689982,0.02154967188835144,0.02136329561471939,-0.008648682661975668
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,2,254,16384,0.0030511011966991154,0.0019692122004926205,0.9680327868852459,0.013366750208855471,0.0015144531507210114,0.021463271230459213,0.021174419671297073,-0.01345794665037925
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,3,255,16384,0.003121509630728435,0.0019860807806253433,0.9631449631449631,0.013422818791946308,0.001908899420747762,0.02137681469321251,0.02119475230574608,-0.008516815534928057
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,4,256,16384,0.0030945698525418897,0.001972281839698553,0.9613168724279836,0.019311502938706968,0.0015796748502599882,0.021292448043823242,0.020957570523023605,-0.015727525557906994
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,5,257,16384,0.0031768971400566322,0.001985195092856884,0.9613168724279836,0.016835016835016835,0.0017767833640431692,0.021208368241786957,0.020988572388887405,-0.01036363808821871
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,6,258,16384,0.0032415582207931787,0.002009013667702675,0.9594706368899917,0.018612521150592216,0.001776082094461255,0.02112547494471073,0.020814403891563416,-0.01472492589924943
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,7,259,16384,0.003383924473071593,0.002032963093370199,0.9545454545454546,0.018691588785046728,0.002170053264943776,0.021041758358478546,0.02083904854953289,-0.009633691514377462
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,8,260,16384,0.003342027787068749,0.0020402276422828436,0.9525395503746877,0.023890784982935155,0.0019063896923481461,0.020957905799150467,0.020579278469085693,-0.018066086072403346
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,9,261,16384,0.003460026627184025,0.0020498917438089848,0.9492512479201332,0.022279348757497857,0.0023000591443779984,0.020873479545116425,0.02060919813811779,-0.01266110934822392
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,10,262,16384,0.0036209489189002685,0.0020797820761799812,0.9516263552960801,0.019759450171821305,0.0022996057818659658,0.02078823745250702,0.02056904509663582,-0.010544056771141336
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start240,240,11,263,16384,0.0038545491440515117,0.002122995676472783,0.9490392648287385,0.018150388936905792,0.0026269127208248507,0.020703280344605446,0.020598482340574265,-0.0050619033451135215
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start288,288,0,300,16384,0.003236456469708625,0.002036509569734335,0.9571836346336822,0.02330097087378641,0.0013677217663149667,0.01810445822775364,0.017748888581991196,-0.019639894289538308
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start288,288,1,301,16384,0.0032258598692035934,0.002024952322244644,0.9627151051625239,0.020428015564202335,0.0011721802552748112,0.01803344115614891,0.017707902938127518,-0.01805191894340106
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start288,288,2,302,16384,0.0032313532781323637,0.0020166048780083656,0.9644913627639156,0.01951219512195122,0.0011068428934175403,0.017963280901312828,0.017583712935447693,-0.021130213792815256
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start288,288,3,303,16384,0.0032775109919614496,0.0020184244494885206,0.9644572526416907,0.01761252446183953,0.0012368181226402812,0.01789366826415062,0.01759985275566578,-0.016420082464225078
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start288,288,4,304,16384,0.003286782324689599,0.002017962746322155,0.9567723342939481,0.023529411764705882,0.0013668315542827388,0.017824668437242508,0.017444629222154617,-0.021320969667735543
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start288,288,5,305,16384,0.003374245690595359,0.002033083699643612,0.9558117195004803,0.019704433497536946,0.0016917170928492419,0.01775563322007656,0.017483308911323547,-0.015337347047983197
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start288,288,6,306,16384,0.003389441972691583,0.002039192244410515,0.9538017324350336,0.023645320197044337,0.0015615850087839158,0.01768694818019867,0.017352255061268806,-0.01892316953269343
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start288,288,7,307,16384,0.0035010722027484574,0.0020688772201538086,0.9528846153846153,0.023645320197044337,0.0016266510508165788,0.017618020996451378,0.01738286018371582,-0.013347742790346524
test,location1,G1135_intensity_161,measured,location1/G1135_intensity_161/start288,288,8,308,16384,0.003497959221286358,0.0020730537362396717,0.9563106796116505,0.024752475247524754,0.0013008976193573565,0.01754947565495968,0.017230886965990067,-0.018153744033917923
