phase,seed,run_name,run_dir,batch_file,batch_name,batch_index,sample_index,timestep,pixel_count,sum_sq_error,sum_abs_error,target_volume_proxy,prediction_volume_proxy,volume_bias,relative_volume_bias,absolute_relative_volume_bias,target_wet_area,prediction_wet_area,target_dry_area,false_dry_count,false_wet_count,false_dry_rate,false_dry_volume_loss,false_wet_rate,false_wet_volume_excess,wet_area_contraction,peak_depth_target,peak_depth_prediction,peak_depth_underprediction,rmse,mae
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,5,16384,34.195884543375726,388.5452069911833,1002.7892281176935,1323.9900978505611,321.20086973286766,0.3203074591614672,0.3203074591614672,2727,3312,13657,6,591,0.0022002200220021997,0.396370742470026,0.04327451123965731,40.803798615932465,0.0,1.9789199829101562,2.162903308868408,0.0,0.045685349470173664,0.023714917418895465
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,6,16384,21.04143887372449,289.9110513805561,965.5704342987381,840.6045348122716,-124.96589948646647,-0.12942183713115132,0.12942183713115132,2650,2635,13734,90,75,0.03396226415094338,6.2012002766132355,0.0054608999563128,4.417910426855087,0.005660377358490564,1.9618059396743774,1.8869400024414062,0.07486593723297119,0.03583667826937366,0.01769476631961402
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,7,16384,11.909606055003996,228.74569584644524,929.7461221773681,982.2256153002381,52.47949312287005,0.056444971235769734,0.056444971235769734,2576,2837,13808,15,276,0.005822981366459625,0.9813546240329742,0.019988412514484355,17.452874794602394,0.0,1.9429044723510742,1.9927693605422974,0.0,0.02696116960450928,0.013961529287502761
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,8,16384,29.67502790881057,350.4977339135301,894.9691154695154,1168.3621540367603,273.39303856724496,0.30547762357566743,0.30547762357566743,2483,3055,13901,4,576,0.0016109544905356418,0.23346612602472305,0.04143586792317099,40.18175034970045,0.0,1.9224008321762085,2.1106419563293457,0.0,0.0425584300125999,0.021392683954683234
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,9,16384,13.72113710465591,245.49529500993577,861.058679201318,826.3264658227563,-34.73221337856171,-0.0403366393226276,0.0403366393226276,2412,2530,13972,46,164,0.01907131011608623,3.111990973353386,0.011737761236759231,9.879349738359451,0.0,1.900804877281189,1.8501513004302979,0.05065357685089111,0.028939104117272636,0.014983843689571275
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,10,16384,13.032023704121258,244.54844018183377,827.9387515980904,927.6879545673728,99.74920296928235,0.12047896390493372,0.12047896390493372,2334,2669,14050,10,345,0.004284490145672663,0.680662002414465,0.02455516014234875,22.501066021621227,0.0,1.8782695531845093,1.9575302600860596,0.0,0.028203042442877413,0.014926052257192002
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,0,11,16384,23.368329221615227,313.07266866640003,795.9310013016491,1014.5921447351575,218.6611434335084,0.2747237424800821,0.2747237424800821,2264,2818,14120,4,558,0.0017667844522968191,0.23273587971925735,0.039518413597733705,38.83953945338726,0.0,1.8553515672683716,2.0443315505981445,0.0,0.03776624981835933,0.019108439249658205
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,0,16384,16.531726247045526,251.40032772653075,965.5704342987381,908.6108981221914,-56.959536176546635,-0.05899055537871187,0.05899055537871187,2650,2753,13734,52,155,0.019622641509433957,3.8009191378951073,0.01128585990971312,9.520615383982658,0.0,1.9618059396743774,1.8948861360549927,0.06691980361938477,0.03176501998379113,0.015344258284090011
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,1,16384,13.980656124778257,239.97031818456236,929.7461221773681,957.2871102690697,27.540988091701593,0.02962205212236159,0.02962205212236159,2576,2821,13808,23,268,0.008928571428571425,1.523194421082735,0.0194090382387022,17.336636886000633,0.0,1.9429044723510742,1.938059687614441,0.004844784736633301,0.029211496556208146,0.01464662586575698
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,2,16384,14.87157599647602,249.4945960310077,894.9691154695154,974.5690676644444,79.59995219492907,0.08894156325514044,0.08894156325514044,2483,2826,13901,12,355,0.004832863471606925,0.8367663770914078,0.02553773109848212,24.061093010008335,0.0,1.9224008321762085,1.9780985116958618,0.0,0.03012787686891765,0.015227941652283184
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,3,16384,12.27536773041059,237.57283228674322,861.058679201318,895.6798749268055,34.621195725487496,0.04020770774600475,0.04020770774600475,2412,2666,13972,22,276,0.009121061359867327,1.4566523805260658,0.019753793300887487,17.96594686061144,0.0,1.900804877281189,1.9534465074539185,0.0,0.02737204755680178,0.014500294939376417
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,4,16384,15.553965295328801,260.95911134626095,827.9387515980904,956.4677852988243,128.52903370073386,0.1552397848906655,0.1552397848906655,2334,2732,14050,9,407,0.003856041131105397,0.6074431948363781,0.028967971530249107,28.802829459309578,0.0,1.8782695531845093,1.9669368267059326,0.0,0.030811340478912482,0.015927680135880185
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,5,16384,54.12569945439192,448.7692408030278,795.9310013016491,1180.4707722365856,384.53977093493654,0.4831320432375013,0.4831320432375013,2264,3066,14120,3,805,0.0013250883392226143,0.16733556240797043,0.0570113314447592,65.94036009907722,0.0,1.8553515672683716,2.1239981651306152,0.0,0.05747669548033664,0.027390700732606677
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,6,16384,12.695311283285466,246.5431659937296,765.0036177385462,726.6606217473745,-38.34299599117162,-0.05012132635989178,0.05012132635989178,2188,2365,14196,41,218,0.01873857404021937,2.924238584935665,0.015356438433361508,13.910475842654705,0.0,1.8317710161209106,1.8034050464630127,0.02836596965789795,0.027836312755422844,0.015047800658796972
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,7,16384,20.089149988599463,287.26771267788064,735.1642797997472,893.4217395558953,158.25745975614814,0.21526815720597303,0.21526815720597303,2126,2565,14258,10,449,0.004703668861712133,0.6334733814001083,0.03149109271987656,33.43867426365614,0.0,1.8078889846801758,1.942487359046936,0.0,0.035016344876126836,0.01753342972887455
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,8,16384,65.31713173424397,471.12104755684123,706.6675784337119,1115.2689034715295,408.60132503781756,0.5782086761974539,0.5782086761974539,2065,2860,14319,3,798,0.0014527845036319607,0.16733556240797043,0.05573014875340456,67.58549450337887,0.0,1.7840261459350586,2.08286190032959,0.0,0.0631398554100452,0.028754946750295485
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,9,16384,14.677061359598595,265.7603398719338,679.6780374550335,619.3010081350803,-60.37702931995318,-0.08883180858105562,0.08883180858105562,2009,2153,14375,58,202,0.028870084619213525,4.233818676322699,0.014052173913043477,12.991675712168217,0.0,1.7603241205215454,1.6790937185287476,0.08123040199279785,0.029930197683509168,0.016220723869136585
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,10,16384,20.5430764632267,287.84696255264765,654.5262772194301,812.4293509051204,157.9030736856903,0.241247875267127,0.241247875267127,1942,2400,14442,14,472,0.007209062821833158,1.0290988199412823,0.03268245395374601,38.09064745157957,0.0,1.7371940612792969,1.8649067878723145,0.0,0.03540974275236604,0.01756878433548875
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0002/forecast_maps.npz,test_batch_0002,2,1,11,16384,49.277942031362876,401.2710796393863,631.7474537402932,946.6557478681207,314.9082941278275,0.4984718058828671,0.4984718058828671,1902,2584,14482,9,691,0.004731861198738168,0.6154587604105473,0.047714404087833166,61.80482670664787,0.0,1.7115317583084106,1.9755696058273315,0.0,0.054842382256450856,0.024491643044396137
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,0,16384,45.479924332519204,410.5921674764177,1131.8931539428054,936.9995794892311,-194.89357445357427,-0.17218372049931321,0.17218372049931321,3639,3149,12745,704,214,0.19345974168727667,71.1609619781375,0.016790898391526088,16.305041819810867,0.13465237702665564,1.7856714725494385,1.8448117971420288,0.0,0.05268656648400507,0.025060557096949324
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,1,16384,46.88654401914285,405.2139564438436,1237.0638838689624,996.6737748607993,-240.3901090081631,-0.19432311632632432,0.19432311632632432,3734,3219,12650,640,125,0.17139796464916976,57.70401939749718,0.009881422924901184,8.697439961135387,0.13792179967862878,1.8673404455184937,1.9217201471328735,0.0,0.053495116975579064,0.024732297146230688
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,2,16384,41.61825797459768,375.8417882063643,1284.228156658998,1077.9669023305178,-206.26125432848016,-0.1606110668567507,0.1606110668567507,3741,3262,12643,568,89,0.15183106121357923,49.275535475462675,0.007039468480582139,6.173391796648502,0.12804063084736697,1.9266023635864258,1.9818284511566162,0.0,0.050400167443495444,0.022939562268454852
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,3,16384,36.949524679178765,366.7154754569856,1305.2943858804856,1089.6883475631475,-215.60603831733806,-0.16517809365425332,0.16517809365425332,3690,3249,12694,502,61,0.1360433604336043,43.03748209029436,0.0048054198834094845,3.8773036897182465,0.11951219512195119,1.973220944404602,1.9777024984359741,0.0,0.047489156785069445,0.022382536343810155
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,4,16384,28.313852244893063,318.86800630807943,1313.1776929805826,1153.9295951873064,-159.2480977932762,-0.12126926816112983,0.12126926816112983,3642,3293,12742,427,78,0.11724327292696318,33.993336379528046,0.0061214879924658605,4.7974318861961365,0.09582646897309169,2.0102405548095703,2.0039217472076416,0.006318807601928711,0.04157090804645072,0.019462158588139614
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,5,16384,24.32477036067261,332.9660463006959,1313.6514577987764,1434.0546983107924,120.40324051201605,0.09165539291051371,0.09165539291051371,3564,3674,12820,173,283,0.04854096520763186,12.610136285424232,0.02207488299531981,18.317151755094528,0.0,2.03942608833313,2.151610851287842,0.0,0.038531365920623964,0.02032263466190771
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,6,16384,62.08390383680834,506.50633059894164,1308.6577008208005,928.3864720463753,-380.27122877442525,-0.29058112639838196,0.29058112639838196,3488,2932,12896,570,14,0.1634174311926605,48.862165965139866,0.00108560794044665,0.802580751478672,0.1594036697247706,2.0603067874908447,1.8568719625473022,0.20343482494354248,0.06155729665352087,0.03091469302972056
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,7,16384,21.57119509908823,281.86653708416964,1268.4349733200447,1149.8506869450212,-118.58428637502357,-0.09348866033284856,0.09348866033284856,3323,3182,13061,220,79,0.06620523623232018,16.015463151037693,0.006048541459306331,4.478549592196941,0.04243153776707793,2.0679421424865723,2.0304512977600098,0.0374908447265625,0.036285000528759596,0.017203768132578713
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,8,16384,54.91900520477151,553.7778101383298,1217.6239229781781,1693.4589560702443,475.83503309206617,0.3907898195103001,0.3907898195103001,3167,4206,13217,22,1061,0.006946637196084621,1.5668330788612366,0.08027540289021713,72.95667641609907,0.0,2.0642800331115723,2.2098259925842285,0.0,0.0578963734940954,0.03379991516957579
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,9,16384,88.10476277980266,560.3919197443091,1171.2463635535837,752.2123545780778,-419.0340089755059,-0.3577676072386244,0.3577676072386244,3059,2553,13325,520,14,0.16999019287348802,46.7627054490149,0.0010506566604127578,0.8169545233249664,0.16541353383458643,2.055906057357788,1.7495299577713013,0.3063760995864868,0.07333135729436924,0.03420360838283137
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,10,16384,15.966824532865989,245.70040491285602,1128.2256481370337,1114.7173283994198,-13.508319737613874,-0.011973065636222045,0.011973065636222045,2956,2988,13428,117,149,0.039580514208389705,7.780467130243778,0.011096216860291925,8.89007468521595,0.0,2.0440292358398438,2.0590803623199463,0.0,0.031217585271442902,0.014996362604544435
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,0,11,16384,40.11860638385332,464.620512008231,1086.601005900728,1490.7315121665597,404.1305062658316,0.37192171189905254,0.37192171189905254,2858,3630,13526,8,780,0.0027991602519244216,0.5190337486565113,0.057666715954458075,53.35621750354767,0.0,2.028867721557617,2.222257137298584,0.0,0.04948378935743235,0.02835818554737738
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,0,16384,44.17736545036391,418.1765208983735,1308.6577008208005,1010.0101968497038,-298.64750397109674,-0.22820902959099423,0.22820902959099423,3488,2977,12896,524,13,0.1502293577981651,45.016930125653744,0.001008064516129032,0.7555214017629623,0.1465022935779816,2.0603067874908447,1.9524149894714355,0.10789179801940918,0.05192660592582874,0.025523469293113617
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,1,16384,26.651253767016826,314.30602965170294,1268.4349733200447,1096.7309222444892,-171.70405107555553,-0.13536685339582794,0.13536685339582794,3323,3082,13061,278,37,0.0836593439662955,21.497586991637945,0.0028328611898016994,2.0767138451337814,0.0725248269635871,2.0679421424865723,2.027508497238159,0.040433645248413086,0.04033191587227506,0.019183717630108822
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,2,16384,39.35384574474395,389.52247985636507,1217.6239229781781,960.1609537899494,-257.4629691882287,-0.2114470357633099,0.2114470357633099,3167,2898,13217,298,29,0.09409535838332804,23.624138228595257,0.002194143905576152,1.5979151129722595,0.08493842753394377,2.0642800331115723,1.8997846841812134,0.1644953489303589,0.049009877821402946,0.02377456542092072
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,3,16384,21.51561641450843,275.5824849492907,1171.2463635535837,1065.437101431191,-105.80926212239274,-0.09033903149237138,0.09033903149237138,3059,3016,13325,143,100,0.04674730304020921,10.029043097048998,0.007504690431519699,6.07408219575882,0.014056881333769202,2.055906057357788,1.9788109064102173,0.0770951509475708,0.036238225807489345,0.01682022002864323
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,4,16384,15.215734941784108,234.76617604801197,1128.2256481370337,1125.9247499927878,-2.3008981442458207,-0.002039395353265673,0.002039395353265673,2956,3006,13428,91,141,0.030784844384303102,6.3568834736943245,0.010500446827524573,8.424292661249638,0.0,2.0440292358398438,2.061194896697998,0.0,0.03047449359104065,0.014328990237305418
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,5,16384,30.293875165965563,381.48952393856837,1086.601005900728,1389.5179762989283,302.9169703982002,0.2787747929122334,0.2787747929122334,2858,3394,13526,11,547,0.00384884534639608,0.7195921801030636,0.04044063285524175,36.436503171920776,0.0,2.028867721557617,2.1717638969421387,0.0,0.042999900048403636,0.023284272701328636
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,6,16384,28.595634729972765,318.9958983440314,1047.3948409402988,873.0038283616304,-174.39101257866832,-0.16649978189897197,0.16649978189897197,2775,2611,13609,201,37,0.07243243243243241,14.895191311836243,0.0027187890366669114,2.071597248315811,0.05909909909909908,2.012298345565796,1.966996192932129,0.04530215263366699,0.04177725498176986,0.019469964498537072
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,7,16384,13.883773970508964,226.51495989468788,1010.3426965017219,1047.58499648422,37.24229998249814,0.03686105725458137,0.03686105725458137,2699,2857,13685,41,199,0.015190811411633934,2.75827494263649,0.014541468761417608,12.095697835087776,0.0,1.9940842390060425,2.074812412261963,0.0,0.029110106726525368,0.013825375970134758
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,8,16384,21.92734956992762,285.5842124199968,974.2940798238791,1148.217829078436,173.9237492545568,0.17851257937028256,0.17851257937028256,2609,2916,13775,24,331,0.009198926791874278,1.5129327960312366,0.02402903811252268,20.803094059228897,0.0,1.974299430847168,2.1421923637390137,0.0,0.036583318700589514,0.017430677027587695
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,9,16384,17.694363732878802,261.3880342779197,939.2145375891608,844.568776100874,-94.6457614882869,-0.10077118453812471,0.10077118453812471,2529,2489,13855,109,69,0.04310003954132066,7.852295219898224,0.0049801515698303855,4.037062227725983,0.01581652827204428,1.953428030014038,1.9248825311660767,0.028545498847961426,0.03286302261175303,0.015953859514033185
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,10,16384,14.508520127926786,238.84558542185243,904.6931990706265,988.9686591550708,84.27546008444426,0.09315363503452738,0.09315363503452738,2461,2678,13923,28,245,0.011377488825680614,1.8186627589166164,0.017596782302664652,15.402539528906345,0.0,1.9314193725585938,2.028869152069092,0.0,0.0297578526268997,0.014577977625845485
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0003/forecast_maps.npz,test_batch_0003,3,1,11,16384,23.682070120137276,299.51050189139335,870.8061110161265,1058.8391934037209,188.0330823875944,0.21592990679427143,0.21592990679427143,2381,2781,14003,18,418,0.0075598488030239365,1.1972285769879818,0.029850746268656712,28.93865817040205,0.0,1.9084433317184448,2.0857717990875244,0.0,0.038018927524405985,0.018280670281457113
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,0,16384,23.491400409928346,283.82879304875553,1047.3948409402988,930.1901575997472,-117.20468334055158,-0.11190114631014506,0.11190114631014506,2775,2750,13609,108,83,0.0389189189189189,7.883205249905586,0.006098905136306855,4.816250033676624,0.009009009009009005,2.012298345565796,1.9127604961395264,0.09953784942626953,0.03786556872082196,0.017323534731979708
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,1,16384,17.805552598794517,248.91820413920107,1010.3426965017219,982.0057301595807,-28.33696634214118,-0.028046885913321253,0.028046885913321253,2699,2812,13685,62,175,0.022971470915153752,4.308349329978228,0.012787723785166238,10.657657153904438,0.0,1.9940842390060425,1.9495902061462402,0.044494032859802246,0.03296611419298636,0.015192761483105534
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,2,16384,17.384288588539146,249.71216173531104,974.2940798238791,945.0303101688623,-29.263769655016745,-0.0300358693140234,0.0300358693140234,2609,2726,13775,61,178,0.02338060559601379,4.548783957958221,0.01292196007259528,11.039772249758244,0.0,1.974299430847168,1.9720255136489868,0.0022739171981811523,0.03257380497112026,0.01524122080903998
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,3,16384,17.274400842603416,256.7973247708784,939.2145375891608,897.6519978195429,-41.562539769617956,-0.04425244510833855,0.04425244510833855,2529,2616,13855,71,158,0.0280743376828786,5.587142325937748,0.011403825333814507,9.717231839895248,0.0,1.953428030014038,1.9439208507537842,0.009507179260253906,0.03247069070028279,0.015673664841972558
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,4,16384,15.228087425514484,245.187910167621,904.6931990706265,973.9274890571833,69.23428998655675,0.07652792135243162,0.07652792135243162,2461,2719,13923,26,284,0.010564811052417713,1.9887222088873386,0.020397902750843924,18.2646149918437,0.0,1.9314193725585938,1.9894375801086426,0.0,0.030486861029055397,0.014965082407691711
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,5,16384,45.95665805954618,418.13561084851756,870.8061110161265,1210.7677058428526,339.9615948267261,0.3903987242694373,0.3903987242694373,2381,3043,14003,6,668,0.0025199496010079787,0.4713856875896454,0.0477040634149825,51.46363575011492,0.0,1.9084433317184448,2.131135940551758,0.0,0.05296198453034236,0.025520972341828464
phase29,42,phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e,runs/phase29_tolerance_band_volume_seed42_40e/evaluation_test/test_batch_0004/forecast_maps.npz,test_batch_0004,4,0,6,16384,22.746633035954048,299.5116456676777,837.6027514671927,714.1737878993154,-123.4289635678773,-0.14735978762208213,0.14735978762208213,2312,2321,14072,99,108,0.04282006920415223,8.006452444940805,0.007674815235929504,6.438766561448574,0.0,1.8845099210739136,1.8004478216171265,0.08406209945678711,0.037260492502258574,0.018280740092021346
